SiteID,basin,loc1,loc2,loc3,Latitude,Longitude,JurisdictionName,SubjurisdictionName,MonitoringCycle,SampleDate,SamplingDesign,SampleTime_UTC,SampleDepth_m,TempInField_degC,Salinity_PSU,AragSatState,pCO2_uatm,pH_calculated,pH_measured,TA_umolperkg,DIC_umolperkg,Comments,x,y
PAG-912,pacific,marianas,pagan,pagan-east,18.07869494,145.7516432,Commonwealth of the Northern Mariana Islands,Pagan,2017,5/31/17,Random,12:54:00 AM,11.9,29.1619,34.7154,3.615311033,422.8347698,8.015078478,,2268.5,1954.6,,145.7516432,18.07869494
PAG-1114,pacific,marianas,pagan,pagan-east,18.092339,145.762026,Commonwealth of the Northern Mariana Islands,Pagan,2022,7/21/22,Random,1:20:00 AM,1,30.244,34.653,3.695,433.465,8.006,,2271.7,1953.7,,145.762026,18.092339
PAG-1119,pacific,marianas,pagan,pagan-east,18.096297,145.764923,Commonwealth of the Northern Mariana Islands,Pagan,2022,7/21/22,Random,12:12:00 AM,1,30.244,34.653,3.573,455.605,7.988,,2267.3,1960.7,,145.764923,18.096297
PAG-1127,pacific,marianas,pagan,pagan-east,18.10446,145.778809,Commonwealth of the Northern Mariana Islands,Pagan,2022,6/18/22,Random,11:48:00 PM,1,29.821,34.615,3.72,419.759,8.018,,2272.3,1951.1,,145.778809,18.10446
PAG-1129,pacific,marianas,pagan,pagan-east,18.100496,145.798707,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/9/22,Random,3:34:00 AM,1,30.325,34.57,3.801,411.978,8.023,,2265.7,1937.8,,145.798707,18.100496
PAG-1158,pacific,marianas,pagan,pagan-east,18.098627,145.793621,Commonwealth of the Northern Mariana Islands,Pagan,2022,6/19/22,Random,12:53:00 AM,1,29.957,34.627,3.675,430.678,8.009,,2271.1,1954.4,,145.793621,18.098627
PAG-1141,pacific,marianas,pagan,pagan-east,18.100031,145.79257,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/9/22,Random,1:05:00 AM,1,30.552,34.585,3.738,428.287,8.009,,2264.8,1943.4,,145.79257,18.100031
PAG-1068,pacific,marianas,pagan,pagan-east,18.083121,145.753955,Commonwealth of the Northern Mariana Islands,Pagan,2022,7/21/22,Random,2:39:00 AM,1,30.102,34.726,3.54,457.727,7.986,,2264.4,1960.1,,145.753955,18.083121
PAG-1099,pacific,marianas,pagan,pagan-east,18.101903,145.792569,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/9/22,Random,2:01:00 AM,1,30.895,34.591,3.853,417.726,8.019,,2271.7,1940.6,,145.792569,18.101903
PAG-547,pacific,marianas,pagan,pagan-north,18.13126691,145.8101656,Commonwealth of the Northern Mariana Islands,Pagan,2014,4/22/14,Random,12:17:00 AM,12.8,28.3518,34.8287,3.722378253,392.3429165,8.043535856,,2280.3,1954.3,,145.8101656,18.13126691
PAG-566,pacific,marianas,pagan,pagan-north,18.16903375,145.7868751,Commonwealth of the Northern Mariana Islands,Pagan,2014,4/23/14,Random,12:18:00 AM,13.1,28.6513,34.5846,3.791944382,378.3585963,8.054105792,,2265,1933.1,,145.7868751,18.16903375
PAG-1137,pacific,marianas,pagan,pagan-north,18.129298,145.810759,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/8/22,Random,10:40:00 PM,1,30.241,34.548,3.763,417.86,8.019,,2267.1,1942.8,,145.810759,18.129298
PAG-1151,pacific,marianas,pagan,pagan-north,18.139623,145.81169,Commonwealth of the Northern Mariana Islands,Pagan,2022,7/21/22,Random,10:56:00 PM,1,29.817,34.756,3.684,429.41,8.011,,2277.3,1959.2,,145.81169,18.139623
PAG-1166,pacific,marianas,pagan,pagan-north,18.161447,145.806286,Commonwealth of the Northern Mariana Islands,Pagan,2022,7/22/22,Random,2:16:00 AM,1,29.873,34.759,3.552,449.218,7.992,,2262.7,1956.5,,145.806286,18.161447
PAG-1139,pacific,marianas,pagan,pagan-north,18.151226,145.812292,Commonwealth of the Northern Mariana Islands,Pagan,2022,7/22/22,Random,12:01:00 AM,1,29.98,34.804,3.804,413.969,8.024,,2283.7,1954.8,,145.812292,18.151226
PAG-557,pacific,marianas,pagan,pagan-south,18.05942385,145.7104697,Commonwealth of the Northern Mariana Islands,Pagan,2014,4/21/14,Random,12:19:00 AM,14.9,28.2537,34.84,3.842765118,373.2693268,8.06197612,,2287.7,1950.2,,145.7104697,18.05942385
PAG-1153,pacific,marianas,pagan,pagan-south,18.056737,145.70701,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/8/22,Random,12:13:00 AM,1,30.154,34.544,3.853,401.1,8.033,,2269.8,1936.9,,145.70701,18.056737
PAG-1132,pacific,marianas,pagan,pagan-south,18.04592,145.703629,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/7/22,Random,11:11:00 PM,1,30.072,34.56,3.754,415.795,8.02,,2266.6,1942.7,,145.703629,18.04592
PAG-1143,pacific,marianas,pagan,pagan-south,18.066911,145.74625,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/5/22,Random,11:16:00 PM,1,30.282,34.704,3.463,476.358,7.971,,2260.5,1963.9,,145.74625,18.066911
PAG-1144,pacific,marianas,pagan,pagan-south,18.048642,145.734295,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/6/22,Random,2:48:00 AM,1,30.421,34.664,3.736,430.05,8.009,,2272.5,1951.1,,145.734295,18.048642
PAG-1081,pacific,marianas,pagan,pagan-south,18.052456,145.733065,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/6/22,Random,1:42:00 AM,1,30.489,34.703,3.723,435.653,8.005,,2275.4,1955.4,,145.733065,18.052456
PAG-1134,pacific,marianas,pagan,pagan-west,18.128556,145.753092,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/7/22,Random,3:30:00 AM,1,30.48,34.575,3.922,401.357,8.034,,2280.8,1942.8,,145.753092,18.128556
PAG-1155,pacific,marianas,pagan,pagan-west,18.114295,145.752509,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/7/22,Random,1:15:00 AM,1,30.204,34.553,3.739,420.201,8.016,,2264.5,1942.2,,145.752509,18.114295
PAG-1121,pacific,marianas,pagan,pagan-west,18.099695,145.75377,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/6/22,Random,10:52:00 PM,1,30.036,34.605,3.77,414.198,8.022,,2270.7,1945.2,,145.75377,18.099695
PAG-1125,pacific,marianas,pagan,pagan-west,18.084702,145.725529,Commonwealth of the Northern Mariana Islands,Pagan,2022,8/8/22,Random,1:22:00 AM,1,30.206,34.522,3.698,423.899,8.012,,2256.6,1937.9,,145.725529,18.084702
PAL-1057,pacific,pacificRemoteIslandArea,palmyra,palmyra-north,5.89712854,-162.08903,Pacific Remote Island Areas,Palmyra Atoll,2018,8/5/18,Random,9:18:00 PM,1,29.3278625,34.1658375,3.61749154,405.8482888,8.025212679,,2230.1,1916.8,,-162.08903,5.89712854
PAL-1100,pacific,pacificRemoteIslandArea,palmyra,palmyra-north,5.8987693,-162.0660398,Pacific Remote Island Areas,Palmyra Atoll,2018,8/5/18,Random,10:59:00 PM,1,29.44846786,34.15689643,3.688266075,393.3187301,8.035319687,,2225.9,1905.9,,-162.0660398,5.8987693
PAL-1162,pacific,pacificRemoteIslandArea,palmyra,palmyra-north,5.89598559,-162.0791894,Pacific Remote Island Areas,Palmyra Atoll,2018,8/6/18,Random,1:32:00 AM,1,29.7922881,34.19630238,3.832816714,372.4094793,8.052652054,,2220,1886.5,,-162.0791894,5.89598559
PAL-1143,pacific,pacificRemoteIslandArea,palmyra,palmyra-north,5.89504849,-162.0843603,Pacific Remote Island Areas,Palmyra Atoll,2018,8/6/18,Random,2:53:00 AM,1,29.85395599,34.14468693,4.786230968,239.158614,8.196794472,,2193.6,1767.9,,-162.0843603,5.89504849
PAL-1077,pacific,pacificRemoteIslandArea,palmyra,palmyra-north,5.89526366,-162.0844018,Pacific Remote Island Areas,Palmyra Atoll,2018,8/6/18,Random,9:13:00 PM,1,29.34098667,34.17847952,3.754924689,394.1289293,8.039514197,,2255.8,1931,,-162.0844018,5.89526366
PAL-740,pacific,pacificRemoteIslandArea,palmyra,palmyra-east,5.866144,-162.048622,Pacific Remote Island Areas,Palmyra Atoll,2015,4/15/15,Random,8:50:00 PM,11.9,29.0601,34.8228,3.565420888,434.171553,8.006666206,,2275.4,1966,,-162.048622,5.866144
PAL-745,pacific,pacificRemoteIslandArea,palmyra,palmyra-east,5.874961,-162.016206,Pacific Remote Island Areas,Palmyra Atoll,2015,4/16/15,Random,6:28:00 PM,8.5,29.0999,34.7955,3.662309251,416.2985705,8.021438324,,2274.9,1956.5,,-162.016206,5.874961
PAL-720,pacific,pacificRemoteIslandArea,palmyra,palmyra-east,5.867065,-162.01681,Pacific Remote Island Areas,Palmyra Atoll,2015,4/17/15,Random,9:13:00 PM,10.1,29.1783,34.7498,3.65099755,418.0062451,8.019444685,,2271.2,1954,,-162.01681,5.867065
PAL-630,pacific,pacificRemoteIslandArea,palmyra,palmyra-east,5.867521,-162.066081,Pacific Remote Island Areas,Palmyra Atoll,2015,4/18/15,Random,7:45:00 PM,14,29.0046,34.7798,3.384971888,466.1505029,7.980548023,,2268.1,1975.6,,-162.066081,5.867521
PAL-856,pacific,pacificRemoteIslandArea,palmyra,palmyra-east,5.86606764,-162.0478954,Pacific Remote Island Areas,Palmyra Atoll,2015,4/20/15,Random,3:40:00 PM,13.7,28.9065,34.6613,3.520835452,435.6635632,8.005064833,,2268.6,1963.4,,-162.0478954,5.86606764
PAL-695,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.874311,-162.127935,Pacific Remote Island Areas,Palmyra Atoll,2015,4/21/15,Random,10:02:00 PM,14.6,28.867,34.6455,4.061227769,357.3505198,8.079453963,,2304.4,1949.6,,-162.127935,5.874311
PAL-742,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.89554034,-162.1328106,Pacific Remote Island Areas,Palmyra Atoll,2015,4/22/15,Random,1:38:00 PM,11.9,28.6058,34.5336,3.896607511,373.1392466,8.063613468,,2292.9,1953,,-162.1328106,5.89554034
PAL-1052,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.88471889,-162.14096,Pacific Remote Island Areas,Palmyra Atoll,2018,8/3/18,Random,9:31:00 PM,1,29.236165,34.3958025,3.74905951,397.9586661,8.036964424,,2264.8,1939.9,,-162.14096,5.88471889
PAL-1093,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.86669109,-162.1230012,Pacific Remote Island Areas,Palmyra Atoll,2018,8/3/18,Random,10:53:00 PM,1,29.22499189,34.33942432,3.729740606,398.9678584,8.035621367,,2260.6,1937.5,,-162.1230012,5.86669109
PAL-1106,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.87351907,-162.1265038,Pacific Remote Island Areas,Palmyra Atoll,2018,8/4/18,Random,12:49:00 AM,1,29.46174079,34.38149079,3.728782411,401.8564078,8.031958396,,2256.1,1933.2,,-162.1265038,5.87351907
PAL-1176,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.87390673,-162.112396,Pacific Remote Island Areas,Palmyra Atoll,2018,8/4/18,Random,2:20:00 AM,1,29.39406477,34.00230178,3.831699829,350.0868827,8.069991521,,2188.6,1853,,-162.112396,5.87390673
PAL-956,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.86898597,-162.1151457,Pacific Remote Island Areas,Palmyra Atoll,2018,8/6/18,Random,11:47:00 PM,1,29.45964091,34.26064545,3.663296909,402.5386309,8.028276897,,2234.4,1916.9,,-162.1151457,5.86898597
PAL-903,pacific,pacificRemoteIslandArea,palmyra,palmyra-west,5.87569057,-162.1660438,Pacific Remote Island Areas,Palmyra Atoll,2018,8/7/18,Random,12:59:00 AM,1,29.53394706,34.32427647,3.779389635,395.636877,8.037949352,,2259,1931.9,,-162.1660438,5.87569057
PHR-4060,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes,27.962813,-175.801172,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2015,8/6/15,Random,9:30:00 PM,11.6,26.5379,35.4446,3.32563202,446.6446854,8.002540133,,2309.6,2017.2,,-175.801172,27.962813
PHR-4060,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-north,27.962813,-175.801172,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2015,8/6/15,Random,9:30:00 PM,0.9,28.0916,35.6777,2.744680465,634.1366385,7.871820113,,2290.8,2058,,-175.801172,27.962813
PHR-1066,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-north,27.964395,-175.782114,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/6/16,Random,10:08:00 PM,10.4,25.4823,35.1477,3.365510995,407.9315941,8.034190319,,2295.2,1997,,-175.782114,27.964395
PHR-1064,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-west,27.872311,-175.959547,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/7/16,Random,9:40:00 PM,13.4,26.8712,35.2701,3.162704528,481.5279084,7.973408444,,2293.7,2017.8,,-175.959547,27.872311
PHR-1071,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-north,27.90525,-175.912991,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/8/16,Random,12:36:00 AM,9.8,26.5869,35.1933,3.206324502,457.2889236,7.990134515,,2279.7,1998.5,,-175.912991,27.90525
PHR-4520,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-west,27.881473,-175.952757,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2024,8/27/24,Random,10:45:00 PM,1,27.621,35.381,3.45818221,450.3068332,8.001163093,,2321.2,2019.7,,-175.952757,27.881473
PHR-4059,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-east,27.7806,-175.793395,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2015,8/8/15,Random,12:55:00 AM,0.9,27.6604,35.6446,3.632603353,427.2994445,8.021893734,,2341.1,2022.8,,-175.793395,27.7806
PHR-4059,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-east,27.7806,-175.793395,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2015,8/8/15,Random,12:55:00 AM,14.6,26.6328,35.5291,3.668075395,389.9409252,8.05222087,,2324.3,1999,,-175.793395,27.7806
PHR-1000,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-east,27.87948903,-175.7292638,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2013,9/10/13,Random,8:25:00 PM,13.7,27.0102,35.5165,3.663949139,400.7053834,8.043184129,,2329.6,2006,,-175.7292638,27.87948903
PHR-1097,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-east,27.808172,-175.760724,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/9/16,Random,9:39:00 PM,14.3,26.7911,35.2645,3.496016238,415.1986222,8.027986919,,2305.8,1997.7,,-175.760724,27.808172
PHR-4078,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-south,27.75418,-175.95775,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2015,8/9/15,Random,12:05:00 AM,0.9,27.8391,35.6278,3.681656458,422.947612,8.02570385,,2343.4,2021,,-175.95775,27.75418
PHR-4078,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-south,27.75418,-175.95775,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2015,8/9/15,Random,12:05:00 AM,15.2,27.6906,35.6439,3.664230584,421.0202774,8.0266663,,2342,2020.1,,-175.95775,27.75418
PHR-1001,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-south,27.76212553,-175.9189588,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2013,9/11/13,Random,7:21:00 PM,13.7,27.0619,35.5127,3.698821594,396.1693438,8.047326669,,2331,2004.2,,-175.9189588,27.76212553
PHR-1002,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-south,27.77798125,-175.8881763,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2013,9/11/13,Random,8:31:00 PM,15.2,27.1514,35.5227,3.730329074,392.0888372,8.050675578,,2330.4,2000.7,,-175.8881763,27.77798125
PHR-1076,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-west,27.793472,-175.996414,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/11/16,Random,9:37:00 PM,11,25.9991,35.2324,3.342109272,429.7533599,8.017017178,,2307.5,2013.1,,-175.996414,27.793472
PHR-1093,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-west,27.777513,-175.990666,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/11/16,Random,11:02:00 PM,11.3,26.5158,35.2639,3.494650784,413.5645309,8.030915896,,2313.1,2005.1,,-175.990666,27.777513
PHR-1003,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-west,27.78605587,-175.995393,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2013,9/12/13,Random,12:41:00 AM,13.7,27.6891,35.5587,3.63188927,415.0931108,8.028170347,,2318,1998.2,,-175.995393,27.78605587
PHR-1095,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-south,27.763985,-175.915481,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2016,9/8/16,Random,9:40:00 AM,7.3,26.7614,35.2549,3.594379575,401.4498226,8.041637633,,2315.3,1998.5,,-175.915481,27.763985
PHR-4523,pacific,northwestHawaiianIslands,pearlHermes,pearlHermes-west,27.790266,-176.001514,Northwest Hawaiian Islands,Pearl and Hermes Atolls,2024,8/28/24,Random,2:03:00 AM,1,27.267,35.214,3.205572151,489.3809265,7.970045798,,2306.6,2028.8,,-176.001514,27.790266
SAI-1766,pacific,marianas,saipan,saipan-east,15.20149,145.78247,Commonwealth of the Northern Mariana Islands,Saipan,2022,7/14/22,Random,2:40:00 AM,1,29.763,34.744,3.796,408.897,8.028,,2280.4,1951.7,,145.78247,15.20149
SAI-1670,pacific,marianas,saipan,saipan-east,15.244746,145.809268,Commonwealth of the Northern Mariana Islands,Saipan,2022,7/13/22,Random,11:20:00 PM,1,29.641,34.762,3.793,408.073,8.029,,2282.4,1953.8,,145.809268,15.244746
SAI-1764,pacific,marianas,saipan,saipan-east,15.223901,145.790878,Commonwealth of the Northern Mariana Islands,Saipan,2022,7/14/22,Random,1:31:00 AM,1,29.736,34.768,3.759,414.678,8.023,,2279.5,1954.1,,145.790878,15.223901
SAI-1652,pacific,marianas,saipan,saipan-east,15.179354,145.787891,Commonwealth of the Northern Mariana Islands,Saipan,2022,8/4/22,Random,11:03:00 PM,1,29.531,34.561,3.628,427.37,8.011,,2265.5,1952.2,,145.787891,15.179354
SAI-1705,pacific,marianas,saipan,saipan-east,15.184788,145.783502,Commonwealth of the Northern Mariana Islands,Saipan,2022,8/4/22,Random,11:59:00 PM,1,29.567,34.513,3.446,466.215,7.981,,2267.4,1971.9,,145.783502,15.184788
SAI-1680,pacific,marianas,saipan,saipan-east,15.192432,145.780255,Commonwealth of the Northern Mariana Islands,Saipan,2022,8/5/22,Random,1:04:00 AM,1,29.664,34.563,3.543,447.606,7.995,,2266.1,1961.3,,145.780255,15.192432
SAI-722,pacific,marianas,saipan,saipan-northwest,15.25457745,145.7558463,Commonwealth of the Northern Mariana Islands,Saipan,2014,4/18/14,Random,1:01:00 AM,13.4,28.2637,34.5522,3.797750542,370.1925183,8.062348524,,2265.7,1932.5,,145.7558463,15.25457745
SAI-1520,pacific,marianas,saipan,saipan-north,15.27053769,145.787666,Commonwealth of the Northern Mariana Islands,Saipan,2017,5/16/17,Random,3:23:00 AM,13.7,28.7304,34.4866,3.774190101,380.4689024,8.051696098,,2259.7,1930,,145.787666,15.27053769
SAI-1712,pacific,marianas,saipan,saipan-northwest,15.255716,145.730897,Commonwealth of the Northern Mariana Islands,Saipan,2022,4/26/22,Random,12:52:00 AM,1,28.198,34.496,3.65,394.527,8.041,,2264.1,1945.7,,145.730897,15.255716
SAI-723,pacific,marianas,saipan,saipan-south,15.15067806,145.7778597,Commonwealth of the Northern Mariana Islands,Saipan,2014,4/12/14,Random,1:29:00 AM,15.8,28.4396,34.4348,3.335890754,445.909034,7.992917578,,2237,1947.6,,145.7778597,15.15067806
SAI-1624,pacific,marianas,saipan,saipan-south,15.13299,145.74567,Commonwealth of the Northern Mariana Islands,Saipan,2022,6/16/22,Random,11:00:00 PM,1,29.585,34.559,3.452,461.007,7.984,,2259.3,1962.6,,145.74567,15.13299
SAI-1710,pacific,marianas,saipan,saipan-south,15.104809,145.709607,Commonwealth of the Northern Mariana Islands,Saipan,2022,6/17/22,Random,3:14:00 AM,1,29.446,34.553,3.698,413.608,8.023,,2268.1,1948.1,,145.709607,15.104809
SAI-1771,pacific,marianas,saipan,saipan-south,15.128387,145.748739,Commonwealth of the Northern Mariana Islands,Saipan,2022,6/17/22,Random,12:37:00 AM,1,29.56,34.552,3.613,429.848,8.009,,2263.6,1951.7,,145.748739,15.128387
SAI-1719,pacific,marianas,saipan,saipan-south,15.152143,145.7909,Commonwealth of the Northern Mariana Islands,Saipan,2022,8/4/22,Random,11:21:00 PM,1,29.514,34.56,3.666,421.833,8.017,,2269.5,1952.8,,145.7909,15.152143
SAI-1692,pacific,marianas,saipan,saipan-south,15.102978,145.728435,Commonwealth of the Northern Mariana Islands,Saipan,2022,4/21/22,Random,12:25:00 AM,1,28.142,34.482,3.619,399.528,8.037,,2265.2,1949.8,,145.728435,15.102978
SAI-1754,pacific,marianas,saipan,saipan-south,15.097198,145.744893,Commonwealth of the Northern Mariana Islands,Saipan,2022,4/21/22,Random,1:35:00 AM,1,28.338,34.497,3.656,393.776,8.04,,2259.1,1940.1,,145.744893,15.097198
SAI-1671,pacific,marianas,saipan,saipan-south,15.095998,145.743657,Commonwealth of the Northern Mariana Islands,Saipan,2022,4/21/22,Random,2:47:00 AM,1,28.221,34.487,3.651,394.83,8.04,,2264.2,1945.8,,145.743657,15.095998
SAI-807,pacific,marianas,saipan,saipan-west,15.13650636,145.686807,Commonwealth of the Northern Mariana Islands,Saipan,2014,4/11/14,Random,12:58:00 AM,13.4,28.3258,34.4332,3.685843163,383.6358392,8.04813487,,2251.8,1929.2,,145.686807,15.13650636
SAI-1727,pacific,marianas,saipan,saipan-west,15.194331,145.699311,Commonwealth of the Northern Mariana Islands,Saipan,2022,7/13/22,Random,12:42:00 AM,1,29.563,34.749,3.584,444.365,7.999,,2279,1970,,145.699311,15.194331
SAI-1755,pacific,marianas,saipan,saipan-west,15.144991,145.693165,Commonwealth of the Northern Mariana Islands,Saipan,2022,7/13/22,Random,2:05:00 AM,1,29.597,34.736,3.634,424.705,8.012,,2259.1,1944.2,,145.693165,15.144991
SAI-1732,pacific,marianas,saipan,saipan-west,15.169006,145.69491,Commonwealth of the Northern Mariana Islands,Saipan,2022,7/13/22,Random,3:45:00 AM,1,29.575,34.75,3.616,428.477,8.009,,2260.5,1947.3,,145.69491,15.169006
SAI-1702,pacific,marianas,saipan,saipan-west,15.148115,145.694093,Commonwealth of the Northern Mariana Islands,Saipan,2022,4/22/22,Random,12:56:00 AM,1,28.074,34.357,3.189,474.927,7.973,,2244.7,1969.9,,145.694093,15.148115
